Record_ID,Country,Region,State,State_Code,City,Latitude,Longitude,Year,Full_Date,Month_Number,Month_Name,Quarter,Fiscal_Year,Population,Population_Category,Urban_Population,Rural_Population,Urban_Percentage,Rural_Percentage,Density_per_km2,Density_Category,Growth_Rate,Growth_Category,Literacy_Rate,Birth_Rate,Death_Rate,Net_Rate_Change
REC010098,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2007,01-08-2007,8,August,Q3,FY2007-08,3051121,Small (<5M),9166017,8862633,50.84,49.16,909,High Density,1.88,Moderate Growth,75.44,14.85,9.46,5.39
REC010099,India,North,Delhi,DL,Delhi,28.7041,77.1025,2018,02-07-2018,7,July,Q3,FY2018-19,13469688,Large (10-15M),7005419,9595943,42.2,57.8,638,Medium Density,0.6,Low Growth,73.44,12.34,9.43,2.91
REC010100,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2002,13-07-2002,7,July,Q3,FY2002-03,15232089,Very Large (>15M),8134919,3390306,70.58,29.42,855,Medium Density,1.22,Moderate Growth,72.91,29.35,7.9,21.45
REC010101,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2017,09-04-2017,4,April,Q2,FY2017-18,18205827,Very Large (>15M),8733408,5021465,63.49,36.51,657,Medium Density,0.76,Low Growth,85.29,13.06,6.38,6.68
REC010102,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2020,12-11-2020,11,November,Q4,FY2020-21,12815642,Large (10-15M),7324403,4466274,62.12,37.88,1447,High Density,1.72,Moderate Growth,77.71,16.74,14.23,2.51
REC010103,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2018,10-09-2018,9,September,Q3,FY2018-19,15582365,Very Large (>15M),6674853,4167098,61.57,38.43,1046,High Density,2.59,High Growth,74.3,27.42,8.49,18.93
REC010104,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2018,10-06-2018,6,June,Q2,FY2018-19,478546,Small (<5M),4801554,6740273,41.6,58.4,1057,High Density,2.48,Moderate Growth,93.02,21.89,9.07,12.82
REC010105,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2014,18-02-2014,2,February,Q1,FY2013-14,12713224,Large (10-15M),5697186,9990722,36.32,63.68,1172,High Density,2.66,High Growth,69.67,14.31,9.21,5.1
REC010106,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2005,12-01-2005,1,January,Q1,FY2004-05,5844182,Medium (5-10M),2466612,7990603,23.59,76.41,1313,High Density,1.65,Moderate Growth,89.15,19.6,6.28,13.32
REC010107,India,North,Delhi,DL,Delhi,28.7041,77.1025,2015,22-01-2015,1,January,Q1,FY2014-15,17759990,Very Large (>15M),4095797,4181501,49.48,50.52,1369,High Density,1.3,Moderate Growth,78.03,26.82,6.98,19.84
REC010108,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2007,16-09-2007,9,September,Q3,FY2007-08,10435967,Large (10-15M),4531810,1667230,73.11,26.89,1255,High Density,0.67,Low Growth,75.46,29.78,5.13,24.65
REC010109,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2015,23-04-2015,4,April,Q2,FY2015-16,19285069,Very Large (>15M),7865252,4871707,61.75,38.25,964,High Density,3.32,High Growth,62.2,22.86,9.97,12.89
REC010110,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2017,06-05-2017,5,May,Q2,FY2017-18,446873,Small (<5M),9406866,4451277,67.88,32.12,1481,High Density,0.85,Low Growth,90.05,15.07,10.54,4.53
REC010111,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2019,24-03-2019,3,March,Q1,FY2018-19,13094901,Large (10-15M),2755162,7110898,27.93,72.07,658,Medium Density,1.03,Moderate Growth,69.47,26.25,7.14,19.11
REC010112,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2015,25-04-2015,4,April,Q2,FY2015-16,19069639,Very Large (>15M),5402536,8739914,38.2,61.8,1074,High Density,0.58,Low Growth,83.78,26.17,9.23,16.94
REC010113,India,North,Delhi,DL,Delhi,28.7041,77.1025,2010,24-12-2010,12,December,Q4,FY2010-11,13274054,Large (10-15M),476879,1527567,23.79,76.21,1120,High Density,1.45,Moderate Growth,90.61,27.78,11.91,15.87
REC010114,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2006,21-08-2006,8,August,Q3,FY2006-07,18838250,Very Large (>15M),3668613,1631815,69.21,30.79,1116,High Density,2.96,High Growth,78.76,12.73,7.59,5.14
REC010115,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2016,24-04-2016,4,April,Q2,FY2016-17,18122021,Very Large (>15M),5540707,9488637,36.87,63.13,691,Medium Density,1.5,Moderate Growth,82.42,17.3,8.67,8.63
REC010116,India,North,Delhi,DL,Delhi,28.7041,77.1025,2016,10-09-2016,9,September,Q3,FY2016-17,3275045,Small (<5M),7403473,3301720,69.16,30.84,855,Medium Density,2.5,Moderate Growth,71.91,14.67,12.04,2.63
REC010117,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2011,15-09-2011,9,September,Q3,FY2011-12,3472992,Small (<5M),3438607,9258539,27.08,72.92,803,Medium Density,3.4,High Growth,85.43,14.33,10.97,3.36
REC010118,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2012,26-06-2012,6,June,Q2,FY2012-13,664113,Small (<5M),9434167,7877268,54.5,45.5,337,Low Density,3.18,High Growth,82.98,17.31,10.06,7.25
REC010119,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2009,09-02-2009,2,February,Q1,FY2008-09,11328175,Large (10-15M),4651533,5336267,46.57,53.43,1398,High Density,1.04,Moderate Growth,75.57,10.95,13.68,-2.73
REC010120,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2006,24-12-2006,12,December,Q4,FY2006-07,19253141,Very Large (>15M),383645,4607558,7.69,92.31,217,Low Density,1.58,Moderate Growth,82.21,26.96,5.7,21.26
REC010121,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2013,02-10-2013,10,October,Q4,FY2013-14,1168901,Small (<5M),5164566,7097935,42.12,57.88,346,Low Density,2.75,High Growth,69.19,27.04,10.26,16.78
REC010122,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2022,18-11-2022,11,November,Q4,FY2022-23,19758679,Very Large (>15M),4682663,4331386,51.95,48.05,932,High Density,3.43,High Growth,83.02,28.87,12,16.87
REC010123,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2000,12-07-2000,7,July,Q3,FY2000-01,2824385,Small (<5M),7487594,7185783,51.03,48.97,820,Medium Density,2.65,High Growth,83.55,11.41,7.76,3.65
REC010124,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2016,03-09-2016,9,September,Q3,FY2016-17,9501516,Medium (5-10M),4402152,1323362,76.89,23.11,1443,High Density,1.26,Moderate Growth,75.57,21.43,7.88,13.55
REC010125,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2003,07-06-2003,6,June,Q2,FY2003-04,17499140,Very Large (>15M),1213511,4561917,21.01,78.99,1042,High Density,0.9,Low Growth,68.73,10.13,9.99,0.14
REC010126,India,North,Delhi,DL,Delhi,28.7041,77.1025,2020,09-03-2020,3,March,Q1,FY2019-20,6336340,Medium (5-10M),1659248,2236703,42.59,57.41,1493,High Density,1.99,Moderate Growth,88.11,21.8,8.41,13.39
REC010127,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2004,08-07-2004,7,July,Q3,FY2004-05,463742,Small (<5M),4115692,1198464,77.45,22.55,1411,High Density,1.08,Moderate Growth,86.39,11.95,9.24,2.71
REC010128,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2019,25-05-2019,5,May,Q2,FY2019-20,19645209,Very Large (>15M),9954188,5413188,64.77,35.23,505,Medium Density,1.18,Moderate Growth,62,17.72,11.91,5.81
REC010129,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2023,06-01-2023,1,January,Q1,FY2022-23,3020233,Small (<5M),7811409,4526535,63.31,36.69,656,Medium Density,2.4,Moderate Growth,77.3,16.48,8.73,7.75
REC010130,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2022,01-03-2022,3,March,Q1,FY2021-22,12696040,Large (10-15M),391662,4389327,8.19,91.81,1325,High Density,2.04,Moderate Growth,63.22,16.62,5.27,11.35
REC010131,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2024,14-05-2024,5,May,Q2,FY2024-25,19491179,Very Large (>15M),9608150,3948081,70.88,29.12,1101,High Density,0.86,Low Growth,71.18,13.84,5.93,7.91
REC010132,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2006,16-07-2006,7,July,Q3,FY2006-07,18888954,Very Large (>15M),302061,1207729,20.01,79.99,1055,High Density,0.96,Low Growth,74.78,12.09,10.06,2.03
REC010133,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2009,28-03-2009,3,March,Q1,FY2008-09,14538140,Large (10-15M),6530003,5965055,52.26,47.74,425,Medium Density,0.56,Low Growth,66.19,10.32,14.35,-4.03
REC010134,India,North,Delhi,DL,Delhi,28.7041,77.1025,2016,16-06-2016,6,June,Q2,FY2016-17,19798693,Very Large (>15M),4966630,3930782,55.82,44.18,93,Low Density,1.16,Moderate Growth,76.41,25.02,7.85,17.17
REC010135,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2006,04-05-2006,5,May,Q2,FY2006-07,15752289,Very Large (>15M),8131648,4012907,66.96,33.04,597,Medium Density,3.16,High Growth,84.72,28.32,5.24,23.08
REC010136,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2000,06-01-2000,1,January,Q1,FY1999-00,16714090,Very Large (>15M),7225247,8299041,46.54,53.46,993,High Density,2.88,High Growth,75.29,27.9,13.14,14.76
REC010137,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2006,15-10-2006,10,October,Q4,FY2006-07,1767063,Small (<5M),5717377,9169492,38.41,61.59,1240,High Density,1.74,Moderate Growth,68.19,22.67,12.72,9.95
REC010138,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2023,28-06-2023,6,June,Q2,FY2023-24,3304730,Small (<5M),3442399,438875,88.69,11.31,1000,High Density,2.73,High Growth,74.52,12.42,13.71,-1.29
REC010139,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2010,22-08-2010,8,August,Q3,FY2010-11,7913929,Medium (5-10M),3199604,9146847,25.92,74.08,235,Low Density,1.72,Moderate Growth,80.73,21.36,9.66,11.7
REC010140,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2008,08-01-2008,1,January,Q1,FY2007-08,1842360,Small (<5M),1411931,576704,71,29,216,Low Density,2.88,High Growth,92.77,11.96,5.76,6.2
REC010141,India,North,Delhi,DL,Delhi,28.7041,77.1025,2011,01-02-2011,2,February,Q1,FY2010-11,8456009,Medium (5-10M),408369,9472840,4.13,95.87,1306,High Density,1.05,Moderate Growth,77.48,20.26,6.48,13.78
REC010142,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2002,13-04-2002,4,April,Q2,FY2002-03,18652682,Very Large (>15M),7846617,1242334,86.33,13.67,1282,High Density,0.96,Low Growth,91.08,27.15,14.6,12.55
REC010143,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2003,27-12-2003,12,December,Q4,FY2003-04,9599230,Medium (5-10M),5853775,4290851,57.7,42.3,804,Medium Density,0.73,Low Growth,94.46,13.98,13.56,0.42
REC010144,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2003,18-02-2003,2,February,Q1,FY2002-03,15754821,Very Large (>15M),2017481,8764559,18.71,81.29,1410,High Density,1.23,Moderate Growth,79.57,28.66,11.07,17.59
REC010145,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2024,18-11-2024,11,November,Q4,FY2024-25,556911,Small (<5M),7412401,2071678,78.16,21.84,1217,High Density,0.94,Low Growth,65.15,17.72,5.52,12.2
REC010146,India,North,Delhi,DL,Delhi,28.7041,77.1025,2012,13-09-2012,9,September,Q3,FY2012-13,12983074,Large (10-15M),9976906,1346832,88.11,11.89,145,Low Density,2.9,High Growth,90.64,14.36,5.67,8.69
REC010147,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2022,22-10-2022,10,October,Q4,FY2022-23,6596028,Medium (5-10M),4570058,1493998,75.36,24.64,1094,High Density,1.22,Moderate Growth,90.18,20.03,6.83,13.2
REC010148,India,North,Delhi,DL,Delhi,28.7041,77.1025,2018,14-08-2018,8,August,Q3,FY2018-19,2009776,Small (<5M),2830202,627363,81.86,18.14,126,Low Density,2.05,Moderate Growth,90.4,27.39,11.59,15.8
REC010149,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2009,11-08-2009,8,August,Q3,FY2009-10,590853,Small (<5M),8752140,5920342,59.65,40.35,406,Medium Density,2.77,High Growth,93.27,15.41,14.73,0.68
REC010150,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2004,07-04-2004,4,April,Q2,FY2004-05,4775421,Small (<5M),5593915,6454500,46.43,53.57,1324,High Density,2.53,High Growth,69.68,13.45,10.79,2.66
REC010151,India,North,Delhi,DL,Delhi,28.7041,77.1025,2006,18-05-2006,5,May,Q2,FY2006-07,11841016,Large (10-15M),9260072,8303218,52.72,47.28,194,Low Density,1.11,Moderate Growth,71.67,22.79,13.38,9.41
REC010152,India,North,Delhi,DL,Delhi,28.7041,77.1025,2023,21-04-2023,4,April,Q2,FY2023-24,15854663,Very Large (>15M),6737816,9043333,42.7,57.3,1189,High Density,0.73,Low Growth,84.05,23.84,12.66,11.18
REC010153,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2015,22-09-2015,9,September,Q3,FY2015-16,18304443,Very Large (>15M),5217179,3824447,57.7,42.3,1351,High Density,3.24,High Growth,79.74,11.44,7.62,3.82
REC010154,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2000,04-02-2000,2,February,Q1,FY1999-00,10532984,Large (10-15M),4765637,8149849,36.9,63.1,598,Medium Density,2.37,Moderate Growth,90.39,15.06,10.83,4.23
REC010155,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2011,17-11-2011,11,November,Q4,FY2011-12,19950167,Very Large (>15M),6074819,2115042,74.17,25.83,965,High Density,2.62,High Growth,68.91,12.39,12.07,0.32
REC010156,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2001,19-08-2001,8,August,Q3,FY2001-02,2710381,Small (<5M),9134344,9238264,49.72,50.28,1454,High Density,1.66,Moderate Growth,83.04,24.21,8.22,15.99
REC010157,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2006,14-02-2006,2,February,Q1,FY2005-06,2922621,Small (<5M),3176186,2924841,52.06,47.94,1198,High Density,1.22,Moderate Growth,92.91,20.57,11.11,9.46
REC010158,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2010,10-01-2010,1,January,Q1,FY2009-10,17665164,Very Large (>15M),9887320,5110335,65.93,34.07,966,High Density,2.09,Moderate Growth,67.56,27.9,6.29,21.61
REC010159,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2012,25-10-2012,10,October,Q4,FY2012-13,2817584,Small (<5M),6070478,3694372,62.17,37.83,1374,High Density,0.73,Low Growth,70.74,23.53,13.01,10.52
REC010160,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2001,06-03-2001,3,March,Q1,FY2000-01,14041000,Large (10-15M),4775569,1096358,81.33,18.67,956,High Density,2.9,High Growth,74.26,15.46,8.11,7.35
REC010161,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2006,18-09-2006,9,September,Q3,FY2006-07,4393975,Small (<5M),4547833,3924777,53.68,46.32,284,Low Density,2.46,Moderate Growth,63.05,16.76,8.05,8.71
REC010162,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2014,25-12-2014,12,December,Q4,FY2014-15,12234294,Large (10-15M),7158549,6167124,53.72,46.28,1333,High Density,2.78,High Growth,66.19,18.39,12.3,6.09
REC010163,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2024,04-03-2024,3,March,Q1,FY2023-24,16993676,Very Large (>15M),9366115,6020951,60.87,39.13,533,Medium Density,2.21,Moderate Growth,73.37,11.97,12.84,-0.87
REC010164,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2010,11-09-2010,9,September,Q3,FY2010-11,17402107,Very Large (>15M),8095321,3769927,68.23,31.77,217,Low Density,2.23,Moderate Growth,62.6,28.43,12.3,16.13
REC010165,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2001,13-07-2001,7,July,Q3,FY2001-02,7726912,Medium (5-10M),850778,3668697,18.82,81.18,1251,High Density,2.3,Moderate Growth,72.69,23.98,8.33,15.65
REC010166,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2006,08-10-2006,10,October,Q4,FY2006-07,17560008,Very Large (>15M),4241838,2468340,63.21,36.79,748,Medium Density,2.85,High Growth,68.54,24.5,14.2,10.3
REC010167,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2003,10-01-2003,1,January,Q1,FY2002-03,2627835,Small (<5M),3021053,2834539,51.59,48.41,1331,High Density,1.18,Moderate Growth,90.26,23.19,10.95,12.24
REC010168,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2010,23-10-2010,10,October,Q4,FY2010-11,7216511,Medium (5-10M),9357549,6934651,57.44,42.56,228,Low Density,2.54,High Growth,81.3,18.86,8.59,10.27
REC010169,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2001,28-05-2001,5,May,Q2,FY2001-02,11018265,Large (10-15M),6552679,8835324,42.58,57.42,1302,High Density,2.16,Moderate Growth,91.45,17.59,8.47,9.12
REC010170,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2015,11-09-2015,9,September,Q3,FY2015-16,11879944,Large (10-15M),5977083,190609,96.91,3.09,277,Low Density,1.99,Moderate Growth,67.1,21,5.79,15.21
REC010171,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2006,03-12-2006,12,December,Q4,FY2006-07,3714664,Small (<5M),1625633,4426865,26.86,73.14,682,Medium Density,2.12,Moderate Growth,62.86,24.75,6.67,18.08
REC010172,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2012,15-03-2012,3,March,Q1,FY2011-12,13920591,Large (10-15M),6925678,6832898,50.34,49.66,1400,High Density,1.32,Moderate Growth,72.39,17.12,11.54,5.58
REC010173,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2004,08-09-2004,9,September,Q3,FY2004-05,17998981,Very Large (>15M),3181788,1391558,69.57,30.43,666,Medium Density,0.61,Low Growth,61.97,19.86,8.15,11.71
REC010174,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2016,20-05-2016,5,May,Q2,FY2016-17,1867324,Small (<5M),9052743,5616693,61.71,38.29,272,Low Density,2.78,High Growth,90.92,23.05,7.58,15.47
REC010175,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2020,18-09-2020,9,September,Q3,FY2020-21,10499953,Large (10-15M),5582026,1882864,74.78,25.22,146,Low Density,3.25,High Growth,66.59,15.54,5.05,10.49
REC010176,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2011,27-10-2011,10,October,Q4,FY2011-12,16590666,Very Large (>15M),475727,1258491,27.43,72.57,1067,High Density,1.94,Moderate Growth,64.94,26.66,13.44,13.22
REC010177,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2018,21-06-2018,6,June,Q2,FY2018-19,10116493,Large (10-15M),854247,2921436,22.62,77.38,636,Medium Density,3.01,High Growth,87.57,14.27,7.72,6.55
REC010178,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2006,01-09-2006,9,September,Q3,FY2006-07,5510792,Medium (5-10M),5489891,6237125,46.81,53.19,381,Low Density,2.17,Moderate Growth,84.93,27.25,8.07,19.18
REC010179,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2005,24-07-2005,7,July,Q3,FY2005-06,3486258,Small (<5M),3630635,3069339,54.19,45.81,744,Medium Density,3.29,High Growth,61.99,10.09,14.94,-4.85
REC010180,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2007,08-07-2007,7,July,Q3,FY2007-08,640940,Small (<5M),5337065,1399652,79.22,20.78,716,Medium Density,2.03,Moderate Growth,77.83,22.87,9.79,13.08
REC010181,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2012,03-08-2012,8,August,Q3,FY2012-13,9844163,Medium (5-10M),6786153,3927856,63.34,36.66,288,Low Density,1.11,Moderate Growth,75.71,19.47,10.37,9.1
REC010182,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2004,01-07-2004,7,July,Q3,FY2004-05,5128859,Medium (5-10M),7630908,7142620,51.65,48.35,830,Medium Density,3.11,High Growth,73.54,14.94,5.59,9.35
REC010183,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2001,20-12-2001,12,December,Q4,FY2001-02,11864020,Large (10-15M),1217852,8415082,12.64,87.36,965,High Density,2.9,High Growth,64.43,28.97,10.08,18.89
REC010184,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2008,25-09-2008,9,September,Q3,FY2008-09,4095643,Small (<5M),661362,3098613,17.59,82.41,245,Low Density,1.69,Moderate Growth,87.56,14.26,9.26,5
REC010185,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2010,16-11-2010,11,November,Q4,FY2010-11,3108082,Small (<5M),8444818,9832267,46.2,53.8,322,Low Density,3.03,High Growth,68.4,19.83,13.7,6.13
REC010186,India,North,Delhi,DL,Delhi,28.7041,77.1025,2023,09-09-2023,9,September,Q3,FY2023-24,9175307,Medium (5-10M),1789066,3500291,33.82,66.18,729,Medium Density,0.53,Low Growth,76.04,21.17,10.23,10.94
REC010187,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2005,17-06-2005,6,June,Q2,FY2005-06,19759839,Very Large (>15M),7683500,1380680,84.77,15.23,428,Medium Density,2.9,High Growth,90.84,29.1,13.69,15.41
REC010188,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2006,27-07-2006,7,July,Q3,FY2006-07,14084973,Large (10-15M),7162900,9355017,43.36,56.64,1059,High Density,2.56,High Growth,71.14,22.75,12.55,10.2
REC010189,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2024,16-02-2024,2,February,Q1,FY2023-24,9493272,Medium (5-10M),2223576,7575943,22.69,77.31,447,Medium Density,1.64,Moderate Growth,61.25,11.45,5.13,6.32
REC010190,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2006,23-09-2006,9,September,Q3,FY2006-07,6383500,Medium (5-10M),8989313,7844566,53.4,46.6,959,High Density,2.87,High Growth,91.12,18.33,14.73,3.6
REC010191,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2018,06-12-2018,12,December,Q4,FY2018-19,8334617,Medium (5-10M),3965517,2719354,59.32,40.68,526,Medium Density,0.88,Low Growth,77.29,27.31,5.73,21.58
REC010192,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2005,23-01-2005,1,January,Q1,FY2004-05,15887631,Very Large (>15M),897626,3264536,21.57,78.43,396,Low Density,1.11,Moderate Growth,77.4,25.22,5.35,19.87
REC010193,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2010,07-01-2010,1,January,Q1,FY2009-10,7076499,Medium (5-10M),9127695,5294636,63.29,36.71,905,High Density,2.1,Moderate Growth,79.3,11.02,8.1,2.92
REC010194,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2010,24-03-2010,3,March,Q1,FY2009-10,8355520,Medium (5-10M),2011042,4768748,29.66,70.34,1045,High Density,3.14,High Growth,66.3,21.67,9.24,12.43
REC010195,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2006,16-12-2006,12,December,Q4,FY2006-07,6053172,Medium (5-10M),7409366,3469010,68.11,31.89,795,Medium Density,0.89,Low Growth,85.02,12.3,7.23,5.07
REC010196,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2001,08-06-2001,6,June,Q2,FY2001-02,15928658,Very Large (>15M),5388123,3687421,59.37,40.63,1076,High Density,2.19,Moderate Growth,68.1,11.97,9.97,2
REC010197,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2018,10-05-2018,5,May,Q2,FY2018-19,13109620,Large (10-15M),607860,7088305,7.9,92.1,54,Low Density,2.76,High Growth,70.54,29.24,14.68,14.56
REC010198,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2003,14-02-2003,2,February,Q1,FY2002-03,14491391,Large (10-15M),2485361,9311872,21.07,78.93,510,Medium Density,2.73,High Growth,82.09,23.99,10.55,13.44
REC010199,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2005,11-09-2005,9,September,Q3,FY2005-06,9862626,Medium (5-10M),1186123,9903511,10.7,89.3,487,Medium Density,2.38,Moderate Growth,86.24,12.18,6.12,6.06
REC010200,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2016,02-10-2016,10,October,Q4,FY2016-17,5747627,Medium (5-10M),4445502,8490409,34.37,65.63,1206,High Density,3.32,High Growth,85.57,16.77,14.12,2.65
REC010201,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2024,12-04-2024,4,April,Q2,FY2024-25,3627682,Small (<5M),743888,4721655,13.61,86.39,403,Medium Density,1.95,Moderate Growth,62.91,23.59,6.1,17.49
